10392464:86	NM_001258251	chrY	-	13869652	14101944	13871129	14100939	29	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976059,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976107,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10393125:86	NM_001258250	chrY	-	13869652	14101944	13871129	14100939	28	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976648,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981754,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10393766:86	NM_001258249	chrY	-	13869652	14101944	13871129	14100939	30	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13979737,13980361,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13979893,13980496,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10394447:86	NR_047600	chrY	-	13869652	14101944	14101944	14101944	29	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976648,13976911,13977196,13979150,13980361,13981040,13981703,13987540,13990529,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976802,13976977,13977292,13979243,13980496,13981260,13981802,13987667,13990623,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10395132:86	NR_047643	chrY	-	13869652	14101944	14101944	14101944	29	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13980361,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957074,13976672,13977292,13979243,13980496,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10395817:86	NR_047627	chrY	-	13869652	14101944	14101944	14101944	26	13869652,13872290,13881551,13918980,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957074,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10396439:86	NR_047625	chrY	-	13869652	14101944	14101944	14101944	26	13869652,13872275,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13981040,13981703,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13981260,13981802,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10397061:86	NR_047618	chrY	-	13869652	14101944	14101944	14101944	32	13869652,13872290,13881551,13918980,13920230,13921250,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13976648,13977196,13979150,13979737,13980361,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13921342,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976366,13976672,13977292,13979243,13979893,13980496,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10397809:86	NM_007125	chrY	-	13869652	14101944	13871129	14100939	28	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10398447:86	NR_047596	chrY	-	13869652	14101944	14101944	14101944	27	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10399090:86	NR_047602	chrY	-	13869652	14101944	14101944	14101944	27	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10399733:86	NR_047644	chrY	-	13869652	14101944	14101944	14101944	30	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13979737,13980361,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13979795,13980496,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10400439:86	NR_047609	chrY	-	13869652	14101944	14101944	14101944	28	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976648,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976802,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10401103:86	NR_047610	chrY	-	13869652	14101944	14101944	14101944	28	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13926926,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13926994,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10401767:86	NR_047598	chrY	-	13869652	14101944	14101944	14101944	31	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13926926,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13980361,13981040,13981703,13987540,13990534,14015132,14018191,14025056,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13926994,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13980496,13981260,13981802,13987667,13990623,14015167,14018246,14025162,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10402494:86	NR_047597	chrY	-	13869652	14101944	14101944	14101944	29	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14025056,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14025162,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10403179:86	NR_047608	chrY	-	13869652	14101944	14101944	14101944	29	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13926926,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13980361,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13926994,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13980496,13981260,13981754,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10403864:86	NR_047630	chrY	-	13869652	14101944	14101944	14101944	26	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10404486:86	NR_047615	chrY	-	13869652	14101944	14101944	14101944	29	13869652,13872275,13881551,13918980,13920230,13921274,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13979737,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13921342,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13979795,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10405171:86	NR_047642	chrY	-	13869652	14101944	14101944	14101944	29	13869652,13872290,13881551,13899514,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13899619,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10405856:86	NM_001258259	chrY	-	13869652	14101944	13871129	14100939	28	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981754,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10406497:86	NR_047634	chrY	-	13869652	14101944	14101944	14101944	27	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13946034,13976275,13977196,13979150,13979737,13981040,13981703,13987540,13990529,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945983,13946038,13976672,13977292,13979243,13979893,13981260,13981802,13987667,13990623,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10407140:86	NR_047646	chrY	-	13869652	14101944	14101944	14101944	27	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13981040,13981703,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981802,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10407783:86	NR_047606	chrY	-	13869652	14101944	14101944	14101944	28	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13979584,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13979720,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10408447:86	NR_047614	chrY	-	13869652	14101944	14101944	14101944	30	13869652,13872290,13881551,13918980,13920230,13921274,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13979737,13981040,13981703,13987540,13990529,14015132,14018191,14021211,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13921342,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13979827,13981260,13981802,13987667,13990623,14015167,14018246,14021325,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10409153:86	NR_047623	chrY	-	13869652	14101944	14101944	14101944	29	13869652,13872275,13881551,13918980,13920230,13921274,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13980361,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13921342,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13980496,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10409838:86	NR_047599	chrY	-	13869652	14101944	14101944	14101944	29	13869652,13872275,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13955491,13956836,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13955614,13957609,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10410523:86	NR_047603	chrY	-	13869652	14101944	14101944	14101944	29	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14097176,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14097299,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10411208:86	NR_047616	chrY	-	13869652	14101944	14101944	14101944	28	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14021211,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926759,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14021325,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10411872:86	NR_047628	chrY	-	13869652	14101944	14101944	14101944	28	13869652,13872275,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976059,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13976107,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10412536:86	NR_047647	chrY	-	13869652	14101944	14101944	14101944	28	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981217,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10413200:86	NR_047638	chrY	-	13869652	14101944	14101944	14101944	27	13869652,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13981040,13981703,13987540,13990534,14018191,14025056,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14018246,14025162,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10413843:86	NR_047640	chrY	-	13869652	14101944	14101944	14101944	28	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13946034,13976275,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14025056,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945983,13946038,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14025162,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10414507:86	NR_047611	chrY	-	13869652	14101944	14101944	14101944	28	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13980361,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13980496,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10415171:86	NR_047632	chrY	-	13869652	14101944	14101944	14101944	30	13869652,13872290,13881551,13918980,13920230,13921274,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976648,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14060960,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13921342,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14061040,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10415877:86	NR_047631	chrY	-	13869652	14101944	14101944	14101944	28	13869652,13872290,13881551,13918980,13920230,13921250,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13921342,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10416541:86	NR_047635	chrY	-	13869652	14101944	14101944	14101944	27	13869652,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13981040,13981703,13987540,13990534,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10417184:86	NR_047637	chrY	-	13869652	14101944	14101944	14101944	29	13869652,13872275,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13979737,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13979795,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
